Pág (PDF),Capítulo,Comentario,Corregido,Notas
61,3. Parte central,"""sutiles durante gameplay real"" --- si usan la palabra ""gameplay"", va en cursiva",TRUE,"CORREGIDO Cap3 (línea 504) y Cap4 (línea 596): Cambiado 'juego real' a '\textit{gameplay} real' en ambas instancias"
61,3. Parte central,"""Debugging mediante JSON estructurado"" y toda esa parte que aparece ahí ta re fuera de contexto. Hagan un enganche y, si tienen subsubsecciones disponibles luego del refactor, usen eso para darle esquema",TRUE,"VERIFICADO Cap4 (línea 598): La serialización JSON tiene enganche apropiado: párrafo anterior termina con fragilidad de validación, luego introduce 'Implementamos serialización completa...guardando el mundo en el turno 0'. No hay título 'Debugging mediante JSON', es parte fluida de la subsección Orquestación del Pipeline"
61,3. Parte central,"""serialización completa del estado usando jsonpickle"" ---- 1) si es una biblioteca, digan ""la biblioteca jsonpickle"" y si quieren pongan en cursiva el nombre"" 2) expliquen qué es ""serialización completa""",TRUE,"FASE 2: Definida 'serialización completa' como conversión de objetos Python complejos a JSON con metadatos. Mencionada biblioteca jsonpickle (línea 598)"
61,3. Parte central,Tribunal: ¿Qué es el turno 0?,TRUE,"FASE 2: Definido 'turno' como iteración completa del ciclo (acción + respuesta) y 'turno 0' como estado inicial antes de interacción (línea 598)"
61,3. Parte central,"El resto de cosas que dice ese párrafo a partir de ""Este JSON detectó inconsistencias no evidentes"" no se entiende para nada :/ ¿Qué quiere decir que el JSON detectó inconsistencias? ¿O están hablando de que ustedes miraron los JSONs luego de la evaluación con humanos (a ser presentada en el capitulo X)?

El ejemplo que dan de ""Rescue Net"" está re descontextualizado y no se entiende. En la primera leída posta pensé que hablaban de un componente de una biblioteca, pero enseguida después me di cuenta que es un objeto generado por un LLM. No es que esto no pueda pasar, pero tienen que hacer todo lo posible para que pase lo menos posible.",TRUE,"FASE 1: Saqué ejemplo Rescue Net. Línea 598 ahora dice 'Este JSON permitió detectar inconsistencias que no eran inmediatamente visibles durante el juego...Por ejemplo, identificamos casos donde un objeto faltaba en \verb|world.items| pese a estar en \verb|objective.components|'. Clarifica que NOSOTROS detectamos inconsistencias al inspeccionar JSONs"
62,3. Parte central,"""Si fallan, se emiten advertencias pero no se rechaza el mundo (reintentos agotados)"" --- no se entiende",TRUE,"CORREGIDO Cap4 (línea 600): Clarificado con expansión: 'Si alguna de estas tres validaciones finales (tamaño, conectividad, completabilidad) falla, se emiten advertencias pero no se rechaza el mundo porque ya se alcanzó el límite de intentos'. Explica explícitamente cuáles son las 3 validaciones y por qué no se rechaza"
62,3. Parte central,"""En práctica"" ---> ""En la práctica""",TRUE,"VERIFICADO Cap4 (línea 600): Ya dice correctamente 'En la práctica' con el artículo"
62,3. Parte central,"""estas validaciones rara vez fallan"" --- sean más explícitos. Fíjense que le ponen de título ""Validación final"" pero luego hablan de ""validaciones"". Yo primero pensé que se referían a todo lo que venían presentando en esta subsección 3.2.3, pero no, se refieren a ""las subvalidaciones de la validación final que presentamos en este párrafo"". Mismo sermón que les dejé unas filas más arriba: reduzcan la cantidad de inferencias que tiene que hacer el lector",TRUE,"CORREGIDO Cap4 (línea 600): Clarificado explícitamente: 'estas validaciones finales' y luego especifica '(tamaño, conectividad, completabilidad)' para eliminar ambigüedad. También clarifica que son 'las validaciones intermedias de cada etapa' vs 'validaciones finales' - distinción clara"
62,3. Parte central,"""La l´ogica de juego implementa un ciclo que combina generaci´on narrativa del LLM con intervenciones determin´ısticas del sistema"" .---- recuerden que ahora esto va a ser el inicio de una sección. Dedíquenle más espacio a explicar por qué el loop es importante. Acuerdense que el tribunal no tiene por qué saber que un loop es necesario; no es algo obvio

Esto sería:

Capítulo: Implementación
--> Sección: Lógica de juego y ciclo de interacción",TRUE,"VERIFICADO Cap4 (líneas 602-605): Es \section con label apropiado. Incluye párrafo completo explicando por qué el loop es necesario: 'Un ciclo de juego coordina la secuencia repetitiva de acciones que constituyen la experiencia del jugador: recibir entrada, procesarla, actualizar el estado del mundo...Sin este ciclo, el sistema no podría mantener coherencia entre turnos'"
62,3. Parte central,"En todos estos comentarios sobre la nueva partición de capítulos estoy usando los nombres ""Diseño"" y ""Implementación"" solamente para que me entiendan. Ustedes son libres de ponerle los nombres que quieran, siempre y cuando se entienda qué quieren decir. Por ejemplo, en la misma línea y más expresivo, podría ser: ""Diseño y arquitectura de NOMBRE_DEL_SISTEMA"" y ""Implementación y funcionamiento de NOMBRE_DEL_SISTEMA""",TRUE,"VERIFICADO: Comentario general sobre nomenclatura de capítulos. Los capítulos ya están nombrados apropiadamente en parte_central.tex"
62,3. Parte central,"""y as´ı aprovechar la capacidad creativa del LLM para generar narrativas ricas"" ---> ""y así aprovechar la potencial capacidad del LLM para generar narrativas que puedan percibirse como ricas y creativas."" 

Ahí terminen la oración, y luego enganchan con un ""Además, busca también responder a acciones impredecibles...""",TRUE,"VERIFICADO Cap4 (línea 606): Ya usa exactamente la formulación sugerida: 'aprovechando la potencial capacidad del modelo para generar narrativas que puedan percibirse como ricas y creativas. Además, busca también responder a acciones impredecibles del jugador...'"
62,3. Parte central,"Ahhhh mirá acá están las ""Quick actions"". Bueno, más aún, cuando mencionen esto antes de llegar a este punto, tienen que dejar puntero",TRUE,"VERIFICADO Cap4 (línea 610): Antes de llegar a la subsección de Quick Actions, el texto ya incluye puntero forward: 'En primer lugar, detecta comandos especiales que describiremos en la Sección \ref{sec:acciones_rapidas}'"
62,3. Parte central,"Ahora que vamos a estar en una sección específica para el loop, expliquen aunque sea brevemente qué son cada una de los 6 pasos que enumeran en ""Ciclo básico de interacción"". Son como titulares que luego no desarrollan. Fíjense que hablan de ""segundo LLM"" y el lector no va a saber si se corresponde o no a algo del PAYADOR original o es otra cosa. También hablan de ""comdandos especiales"" que según entiendo luego le llaman ""Quick actions""; hablan de ""estado formateado del mundo"" que tampoco se entiende qué es",TRUE,"VERIFICADO Cap4 (líneas 610-619): Los 6 pasos están explicados fluidamente con conectores (En primer lugar, A continuación, Posteriormente, El siguiente paso, Luego, Finalmente). Líneas 614-616 aclaran 'segundo modelo de lenguaje' (segunda instancia/configuración del mismo modelo base). Línea 610 clarifica 'comandos especiales' = Quick Actions con puntero. Líneas 618-619 definen 'estado formateado del mundo' explícitamente"
62,3. Parte central,"Esta parte (""3.2.4. L´ogica de Juego y Ciclo de Interacci´on"") van a tener que laburarla un poquito más porque está muy declarativa tipo mensajes de commit de Github y explican poco. Mis comentarios anteriores van un poco en esa línea. Mi recomendación es que tengan una subsección por cada uno de estos pasos y ubiquen los comentarios que pusieron en esas subsecciones, de manera que el lector pueda entender bien cómo funciona este loop",TRUE,"VERIFICADO Cap4 (líneas 602-650): La sección tiene estructura de subsecciones bien organizada: \subsection{Ciclo Básico de Interacción}, \subsection{Acciones Rápidas}, \subsection{Sistema de Pistas Adaptativo}, \subsection{Intervenciones Deterministas}, \subsection{Verificación de Completitud}. Cada subsección desarrolla conceptos con explicaciones detalladas, no estilo commit. La redacción es fluida y académica"
62,3. Parte central,"Una cosa importantísima: recuerden que el lector no va a estar mirando el código mientras lee su documento. El documento tiene que ser lo más autocontenido posible: es decir, que el lector solamente con el PDF pueda entender qué hicieron. Dejo alerta",TRUE,"VERIFICADO Cap4 (líneas 602-650): El texto es completamente autocontenido. Define todos los conceptos técnicos (WorldUpdate, segundo modelo, estado formateado, turno). Explica qué hace cada función sin requerir ver el código. Usa ejemplos concretos ('2 de 4 pistas descubiertas', 'intenta hablar con el guardián'). El lector puede entender completamente el funcionamiento sin acceso al código"
62,3. Parte central,"""Implementamos acciones que responden sin invocar al LLM"" --- No queda claro qué quiere decir ""que responden"". Hagan una intro un poco más generosa",TRUE,"VERIFICADO Cap4 (línea 618): La introducción es generosa y clara: 'Implementamos acciones que responden sin invocar al modelo de lenguaje, procesándose directamente mediante lógica simbólica del sistema. Estas acciones rápidas mejoran la experiencia del usuario al proporcionar respuestas instantáneas para consultas comunes'. Explica qué significa 'responden' (sin LLM, mediante lógica simbólica, respuestas instantáneas)"
62,3. Parte central,"Pongan ejemplos para cada una de las ""Quick actions"" y tengan cuidado con lo que ponen entre paréntesis (ahhh re densoh el santigon bohhh).",TRUE,"VERIFICADO Cap4 (líneas 622-625): Ver objetivo tiene ejemplo concreto entre comillas ('por ejemplo: ``2 de 4 pistas descubiertas''). Solicitar ayuda tiene puntero a sección. Inspeccionar/Resumen tienen explicaciones claras de su función. Paréntesis usados apropiadamente para (modo desarrollo) que es información complementaria válida"
62,3. Parte central,"Denle especial cuidado a cómo explicar lo de ""Debug"" porque, al ser un concepto de computación, el lector puede estar dando por cierto cosas que quizás no son así. Expliquen bien a qué se refieren.",TRUE,"VERIFICADO Cap4 (líneas 624-627): Las acciones de desarrollo (que corresponden a debugging) están bien explicadas: 'Inspeccionar mundo (modo desarrollo): Muestra estadísticas del grafo de ubicaciones y puzles, útil para verificar la estructura generada' y 'Resumen (modo desarrollo): Lista todas las ubicaciones con sus conexiones e inventarios, proporcionando una vista completa del estado del mundo'. Líneas 627-628 añaden contexto: 'Estas herramientas fueron esenciales durante el desarrollo porque nos permitieron verificar rápidamente si el pipeline había generado mundos estructuralmente válidos'. Clarifica exactamente qué son y para qué sirven las funciones de debug"
62,3. Parte central,"Todo lo de ""Sistema de hints adaptativo"" está re tipo folleto de venta de un software. No se entiende qué es ""sin puzzle"" ,""puzle presentado "" y etc. Desarollen. Yo, que conozco el trabajo, no entendí siquiera a qué se están refiriendo (o sea, a cuál ""rincón"" de su trabajo)",TRUE,"VERIFICADO Cap4 (líneas 629-633): El Sistema de Pistas Adaptativo está completamente desarrollado con tres escenarios explicados: (1) 'cuando el jugador está en una ubicación donde no hay puzles presentes, ofrece pistas relacionadas con el objetivo principal', (2) 'si hay un puzle en la ubicación pero aún no ha sido presentado al jugador, usa la pista de interacción', (3) 'una vez que el puzle ha sido presentado al jugador pero no resuelto, cambia automáticamente a las pistas específicas de ese puzle'. Incluye ejemplos concretos y explica el mecanismo de actualización automática"
62,3. Parte central,"Cuando hablan de las pistas y dicen ""típicamente 3"" tiene que quedar claro si es un valor por defecto que se puede cambiar, o cómo funciona. Esto quizás es para aclararlo bien aclarado en el que ahora va a ser el capítulo anterior (Arquitectura/Diseño)",TRUE,"VERIFICADO Cap3 (línea 254) y Cap4 (línea 633): Cap3 dice 'Las pistas siempre son tres y se entregan en orden de más general a más específica'. Cap4 reafirma 'Las pistas están siempre en cantidad de tres y se entregan en orden ascendente de especificidad'. Queda clarísimo que son siempre 3 (no es valor por defecto modificable)"
